Name	geneid	logFC.mesen	logCPM.mesen	LR.mesen	PValue.mesen	FDR.mesen	logFC.diff	logCPM.diff	LR.diff	PValue.diff	FDR.diff	Row.names.y	logFC.immuno	logCPM.immuno	LR.immuno	PValue.immuno	FDR.immuno	logFC.prolif	logCPM.prolif	LR.prolif	PValue.prolif	FDR.prolif
CALML4	91860	-0.4837625	4.038503169	22.62527183	1.97E-06	1.87E-05	0.28355864	4.038503169	8.301446268	0.003961352	0.015335352	CALML4|91860	-0.116559331	4.038503169	1.464851156	0.226159826	0.34124874	0.31676319	4.038503169	11.42167752	0.000725921	0.001924153
CALML5	51806	1.190910054	3.353288578	10.98101291	0.000920501	0.00384252	-1.145372037	3.353288578	7.48964891	0.006205465	0.022279334	CALML5|51806	0.343924684	3.353288578	0.893081192	0.344643698	0.469357201	-0.389462701	3.353288578	1.065938193	0.301864718	0.383398688
CALN1	83698	-1.110960376	0.810741291	11.46319593	0.000709881	0.003099515	-0.719035714	0.810741291	4.893259147	0.026961743	0.07222082	CALN1|83698	2.489844745	0.810741291	83.50582662	6.35E-20	3.48E-18	-0.659848656	0.810741291	4.634575379	0.031333897	0.054705755
ADAMTSL2	9719	0.924606033	2.937564312	39.08470914	4.06E-10	6.98E-09	-0.595994705	2.937564312	13.20928034	0.000278566	0.001736701	ADAMTSL2|9719	-0.6130464	2.937564312	15.40081144	8.70E-05	0.000519928	0.284435071	2.937564312	3.697879806	0.054481656	0.088800488
CALR	811	-0.171954168	10.42090646	5.944856527	0.014760293	0.037273169	-0.003366888	10.42090646	0.002259989	0.962083375	0.977701403	CALR|811	0.125771051	10.42090646	3.501021888	0.061330974	0.122164041	0.049550006	10.42090646	0.543405829	0.461024658	0.543609572
CALU	813	0.482680741	8.090947518	54.86977609	1.29E-13	3.34E-12	-0.150643355	8.090947518	4.821954249	0.02809947	0.074572423	CALU|813	-0.1843109	8.090947518	7.890719084	0.004968911	0.015916418	-0.147726486	8.090947518	5.133318294	0.023470815	0.042393497
CAMK1	8536	-0.168342298	3.858025076	3.528697917	0.060315137	0.117932374	-0.259223744	3.858025076	8.025374719	0.004612648	0.017376821	CAMK1|8536	0.40691852	3.858025076	23.35421581	1.35E-06	1.37E-05	0.020647522	3.858025076	0.058272549	0.809247377	0.849826169
CAMK1D	57118	0.212103138	3.476496871	2.593051751	0.107333351	0.184627471	-0.344388564	3.476496871	6.196112928	0.012803119	0.040132092	CAMK1D|57118	-0.091909086	3.476496871	0.499956526	0.479519225	0.602050714	0.224194512	3.476496871	3.102278396	0.078182804	0.121396021
CAMK1G	57172	-0.608826676	1.710957661	7.651647001	0.005672051	0.017052025	-0.02496225	1.710957661	0.013315736	0.908132969	0.94321944	CAMK1G|57172	-0.750382447	1.710957661	12.23140807	0.000469917	0.002199502	1.384171372	1.710957661	51.67821795	6.54E-13	8.60E-12
CAMK2B	816	-0.681109663	1.904245158	8.805098047	0.0030039	0.010143247	0.369071067	1.904245158	2.863287485	0.090622116	0.183634425	CAMK2B|816	-0.475372564	1.904245158	4.707360199	0.030033736	0.069223211	0.78741116	1.904245158	14.84287703	0.000116849	0.000368546
CAMK2D	817	0.243531161	4.403622623	5.652079933	0.017434681	0.042714828	-0.230462005	4.403622623	4.640178041	0.031231762	0.080977939	CAMK2D|817	0.127584281	4.403622623	1.625634231	0.202307961	0.313583523	-0.140653437	4.403622623	1.93510521	0.16420099	0.229103521
CAMK2G	818	0.167445009	5.189790162	5.190281436	0.022713538	0.05303428	0.067184018	5.189790162	0.80239115	0.370379415	0.517612463	CAMK2G|818	-0.052377075	5.189790162	0.526491211	0.468085774	0.591075176	-0.182251953	5.189790162	6.336894444	0.011825174	0.0230858
CAMK2N1	55450	0.614423347	4.674364657	10.83514293	0.000995916	0.004083525	0.156232118	4.674364657	0.647651665	0.420953524	0.565190886	CAMK2N1|55450	-0.60373022	4.674364657	9.684549609	0.001858239	0.006998647	-0.166925245	4.674364657	0.785982805	0.375317608	0.460096015
CAMK2N2	94032	0.026425659	1.8711525	0.021304237	0.883953195	0.91869832	-0.431424542	1.8711525	5.190454885	0.022711271	0.06296407	CAMK2N2|94032	-0.23661291	1.8711525	1.759585078	0.184676278	0.291632465	0.641611793	1.8711525	14.28596982	0.000157031	0.000483946
ADAMTSL3	57188	1.176942792	2.32093054	43.20150695	4.94E-11	9.59E-10	0.28908584	2.32093054	2.321739304	0.127577304	0.23649841	ADAMTSL3|57188	-0.572932597	2.32093054	9.013578462	0.002679812	0.009558102	-0.893096035	2.32093054	21.25585221	4.02E-06	1.72E-05
CAMKK1	84254	-0.074294525	2.877856132	0.330107015	0.56559608	0.668278523	-0.160646157	2.877856132	1.481560676	0.2235305	0.359368628	CAMKK1|84254	0.059563467	2.877856132	0.229165792	0.632143072	0.734252572	0.175377216	2.877856132	2.027979969	0.154425742	0.217511517
CAMKK2	10645	-0.021896142	6.005747461	0.11876331	0.730379669	0.804936284	0.08339702	6.005747461	1.69524294	0.192911274	0.322518078	CAMKK2|10645	-0.055670055	6.005747461	0.813675783	0.367035731	0.49235869	-0.005830824	6.005747461	0.009050125	0.924209865	0.942234466
CAMLG	819	-0.018001859	5.506812258	0.042725297	0.836243389	0.884241905	0.200178263	5.506812258	5.271262257	0.021680286	0.060625095	CAMLG|819	0.022387266	5.506812258	0.070604224	0.790459054	0.856016453	-0.20456367	5.506812258	5.797289417	0.0160509	0.030289827
CAMSAP1	157922	0.208475451	5.438810381	8.815482934	0.002986851	0.010094642	-0.071615841	5.438810381	0.977070108	0.322923221	0.469762651	CAMSAP1|157922	-0.220622134	5.438810381	9.995938631	0.001568858	0.006078827	0.083762524	5.438810381	1.502636814	0.22026609	0.293882993
CAMSAP1L1	23271	0.113951952	5.636017051	2.579219217	0.108275058	0.185921682	0.110699571	5.636017051	2.364679421	0.124109407	0.231963668	CAMSAP1L1|23271	-0.288128431	5.636017051	16.74935506	4.27E-05	0.000281883	0.063476908	5.636017051	0.852558372	0.355829593	0.440214685
CAMTA1	23261	-0.191038288	5.637974503	4.859994788	0.027486419	0.062146761	-0.150397588	5.637974503	2.938639619	0.086483541	0.177398548	CAMTA1|23261	0.268619036	5.637974503	10.76174395	0.001036197	0.004246398	0.07281684	5.637974503	0.781157361	0.376787411	0.461674595
CAMTA2	23125	0.066753759	5.666397075	0.763142407	0.3823469	0.496141008	-0.100024675	5.666397075	1.630359962	0.201653268	0.332922673	CAMTA2|23125	0.142317183	5.666397075	3.716620879	0.053873294	0.11031371	-0.109046267	5.666397075	2.141073977	0.143401469	0.204119317
CAND1	55832	-0.064661838	7.12714237	0.8048732	0.369640345	0.483072932	-0.303299386	7.12714237	16.67914979	4.43E-05	0.000387878	CAND1|55832	-0.053543006	7.12714237	0.588081342	0.443162012	0.567927505	0.42150423	7.12714237	38.58408416	5.24E-10	4.45E-09
CAND2	23066	-0.397392037	3.896638849	11.2286932	0.000805423	0.003442568	-0.301062556	3.896638849	6.327718403	0.011886514	0.037733233	CAND2|23066	0.266413936	3.896638849	5.800353535	0.016022953	0.041551509	0.432040657	3.896638849	15.62730485	7.71E-05	0.000252549
CANT1	124583	-0.018213729	6.834830937	0.068584362	0.793409208	0.854044235	-0.035657613	6.834830937	0.254771994	0.613734833	0.73228029	CANT1|124583	0.102824402	6.834830937	2.355862146	0.124812864	0.214828388	-0.04895306	6.834830937	0.529659749	0.466749943	0.549126074
ADAMTSL4	54507	0.618722334	3.991033892	24.4088708	7.79E-07	8.05E-06	-0.634460499	3.991033892	21.41183983	3.70E-06	5.01E-05	ADAMTSL4|54507	-0.213978678	3.991033892	2.828111745	0.092627209	0.17015398	0.229716843	3.991033892	3.447858029	0.063333797	0.101264843
CANX	821	0.072794557	9.636687063	1.052340188	0.304968736	0.417718747	0.200375941	9.636687063	7.870087869	0.005025921	0.018651942	CANX|821	-0.011940823	9.636687063	0.029817764	0.862904372	0.906839469	-0.261229675	9.636687063	13.9967932	0.000183123	0.000556687
CAP1	10487	0.083572863	8.368368245	0.968336492	0.325095404	0.438068144	-0.098463955	8.368368245	1.277034628	0.258451125	0.398414928	CAP1|10487	0.17063275	8.368368245	4.329076663	0.037466565	0.082671945	-0.155741658	8.368368245	3.51021353	0.060991594	0.098035094
CAP2	10486	-0.027891306	4.401974734	0.082422492	0.774040976	0.839736287	-0.121605758	4.401974734	1.504042882	0.220050345	0.355087074	CAP2|10486	-0.356041892	4.401974734	13.7671039	0.000206928	0.001091845	0.505538955	4.401974734	30.66835863	3.06E-08	1.95E-07
CAPG	822	0.118488734	7.094607972	1.381220498	0.239893362	0.345562661	-0.184696323	7.094607972	3.140599029	0.076365756	0.161623298	CAPG|822	0.543473688	7.094607972	32.20239045	1.39E-08	2.16E-07	-0.477266099	7.094607972	22.45004554	2.16E-06	9.77E-06
CAPN1	823	-0.050219783	8.731899666	0.490879082	0.483535428	0.593188785	0.503385756	8.731899666	51.17480894	8.45E-13	1.08E-10	CAPN1|823	0.079241412	8.731899666	1.319018711	0.250768237	0.369891053	-0.532407385	8.731899666	56.02770122	7.15E-14	1.06E-12
CAPN10	11132	-0.14204614	3.957261386	2.880526361	0.08965671	0.160434993	0.03944141	3.957261386	0.220499372	0.638659685	0.752773216	CAPN10|11132	-0.256602216	3.957261386	9.88119553	0.001669764	0.006391659	0.359206947	3.957261386	20.85806065	4.95E-06	2.09E-05
CAPN12	147968	0.235581582	2.986576458	2.426774485	0.119278105	0.200448358	0.185858585	2.986576458	1.459696971	0.226978342	0.363413803	CAPN12|147968	-0.226836268	2.986576458	2.268911476	0.131992581	0.224167818	-0.194603899	2.986576458	1.690505884	0.193534296	0.26333128
CAPN13	92291	-0.400274705	3.962957351	2.948701673	0.08594658	0.155220156	0.10097627	3.962957351	0.193962398	0.659639008	0.76833297	CAPN13|92291	-0.15295607	3.962957351	0.473061218	0.491582226	0.61339047	0.452254505	3.962957351	4.440318189	0.035099705	0.060413749
CAPN2	824	0.199133841	7.888185472	5.306502863	0.021245963	0.050232139	0.583588965	7.888185472	46.32855252	1.00E-11	8.90E-10	CAPN2|824	-0.327739324	7.888185472	14.39201213	0.000148431	0.000825869	-0.454983483	7.888185472	27.56725939	1.52E-07	8.60E-07
CAPN3	825	-0.151893298	1.91335751	0.808445827	0.368580142	0.482184479	0.286590843	1.91335751	2.947531493	0.086008841	0.176734633	CAPN3|825	-0.063909531	1.91335751	0.153986803	0.694754174	0.784992575	-0.070788014	1.91335751	0.190346015	0.662628788	0.727948951
ADAMTSL5	339366	1.303582639	0.560183382	45.13302608	1.84E-11	3.76E-10	-0.155488932	0.560183382	0.53345632	0.465157365	0.605819677	ADAMTSL5|339366	-0.453581443	0.560183382	4.819069937	0.028146529	0.065814595	-0.694512264	0.560183382	11.09211446	0.000866956	0.002253226
CAPN5	726	-0.109334793	6.682737404	0.441902689	0.506205535	0.613430941	0.157894302	6.682737404	0.925019853	0.336160366	0.483791058	CAPN5|726	-0.235278213	6.682737404	2.148158812	0.142740976	0.238954919	0.186718705	6.682737404	1.428234713	0.23205275	0.306982037
CAPN6	827	0.345896087	3.858091954	1.57637968	0.209282943	0.311721544	-1.086161764	3.858091954	12.54623273	0.000397006	0.002343356	CAPN6|827	-1.510465651	3.858091954	25.49604294	4.43E-07	5.04E-06	2.250731327	3.858091954	80.29940336	3.22E-19	9.42E-18
CAPN7	23473	-0.183359286	5.273047193	7.587803194	0.005876451	0.017586579	0.046049659	5.273047193	0.47812085	0.489274729	0.626420782	CAPN7|23473	-0.128301339	5.273047193	3.983622658	0.045944649	0.097124792	0.265610966	5.273047193	17.95359359	2.26E-05	8.28E-05
CAPN8	388743	-0.059865165	0.123487121	0.042107009	0.837415929	0.884981388	0.861209939	0.123487121	9.507930898	0.002045857	0.00892759	CAPN8|388743	0.235077357	0.123487121	0.721691518	0.39558962	0.520833418	-1.036422131	0.123487121	12.17761104	0.000483665	0.001330955
CAPN9	10753	-0.495914887	2.492971158	4.292104558	0.038289741	0.081361021	-0.059115587	2.492971158	0.062520297	0.802555958	0.87197209	CAPN9|10753	-0.212859007	2.492971158	0.873517333	0.349983399	0.474801344	0.767889481	2.492971158	12.64396247	0.000376781	0.001060227
CAPNS1	826	-0.073019476	9.075001883	0.818942785	0.365489452	0.479253991	0.034164518	9.075001883	0.176452883	0.674439467	0.780551824	CAPNS1|826	0.113962746	9.075001883	2.166817348	0.141017819	0.236511914	-0.075107788	9.075001883	0.92976611	0.334923709	0.418228489
CAPRIN1	4076	-0.052754339	8.489306877	0.760149356	0.383281786	0.497057334	0.102347516	8.489306877	2.83280292	0.092357039	0.186281527	CAPRIN1|4076	0.040438793	8.489306877	0.480193899	0.488334501	0.6104861	-0.090031969	8.489306877	2.366114667	0.123995317	0.180175637
CAPRIN2	65981	-0.020978568	4.063742119	0.058226608	0.809321136	0.866028834	-0.174227195	4.063742119	3.824582857	0.050505918	0.117818744	CAPRIN2|65981	-0.187369744	4.063742119	4.850377415	0.027640084	0.064835922	0.382575507	4.063742119	21.65839729	3.26E-06	1.42E-05
CAPS	828	-0.666377047	6.886603172	11.00955593	0.000906434	0.00379435	0.823069228	6.886603172	19.49967049	1.01E-05	0.000114138	CAPS|828	-0.579486645	6.886603172	9.007465159	0.002688791	0.00958563	0.422794464	6.886603172	5.396148397	0.020181241	0.037050089
CAPS2	84698	-0.620358484	-0.093197874	15.01604034	0.000106601	0.000617289	0.468507438	-0.093197874	9.526656278	0.002025087	0.008870035	CAPS2|84698	-0.497479101	-0.093197874	10.49985399	0.00119384	0.004798069	0.649330146	-0.093197874	20.46765048	6.06E-06	2.51E-05
ADAP1	11033	0.173917948	4.757501704	1.872949097	0.171137698	0.266627064	0.465414293	4.757501704	13.49412357	0.000239312	0.001539285	ADAP1|11033	-0.039024671	4.757501704	0.097817924	0.754464093	0.830877274	-0.600307571	4.757501704	21.88454929	2.90E-06	1.28E-05
CAPSL	133690	-2.137212176	1.973587242	37.2245675	1.05E-09	1.73E-08	2.031536767	1.973587242	52.66530244	3.96E-13	5.73E-11	CAPSL|133690	-1.129023561	1.973587242	12.81267567	0.000344279	0.001683436	1.23469897	1.973587242	19.78044089	8.69E-06	3.45E-05
CAPZA1	829	-0.022865335	7.41563072	0.158632661	0.690418525	0.773219951	-0.058148013	7.41563072	0.992077279	0.319235199	0.465670638	CAPZA1|829	0.26280844	7.41563072	22.97917027	1.64E-06	1.62E-05	-0.181795092	7.41563072	10.57025017	0.001149222	0.002897723
CAPZA2	830	0.053854535	7.135812059	0.564336528	0.452518247	0.564840205	0.017366438	7.135812059	0.056766812	0.811681096	0.8781499	CAPZA2|830	0.212195097	7.135812059	9.469657876	0.002088983	0.007718633	-0.28341607	7.135812059	16.13792063	5.89E-05	0.000197591
CAPZB	832	0.279861426	8.183155434	25.38881837	4.69E-07	5.05E-06	-0.213099986	8.183155434	13.47272216	0.000242057	0.00155104	CAPZB|832	0.215077565	8.183155434	15.79373214	7.06E-05	0.000434499	-0.281839005	8.183155434	25.90358677	3.59E-07	1.89E-06
CARD10	29775	0.111151716	4.654362625	0.804129551	0.369861563	0.483278998	0.029258959	4.654362625	0.053617105	0.816884691	0.881746251	CARD10|29775	-0.353979235	4.654362625	8.223617224	0.00413487	0.013748555	0.21356856	4.654362625	3.213201199	0.073046439	0.114354474
CARD11	84433	0.498946753	4.345494542	7.949850861	0.004809134	0.014893434	0.569408822	4.345494542	10.16360344	0.001432404	0.006657417	CARD11|84433	-0.238017503	4.345494542	1.769904441	0.183393906	0.290240126	-0.830338072	4.345494542	20.24856906	6.80E-06	2.78E-05
CARD14	79092	-0.150432613	2.357699436	1.014830054	0.313748482	0.427090998	0.717650495	2.357699436	24.83383683	6.25E-07	1.11E-05	CARD14|79092	0.040406758	2.357699436	0.079776146	0.777601001	0.846551665	-0.607624639	2.357699436	16.86976472	4.00E-05	0.000139359
CARD16	114769	0.049540089	2.34929963	0.162635423	0.686741647	0.77029302	0.106918056	2.34929963	0.740265365	0.389575885	0.536358799	CARD16|114769	0.825983903	2.34929963	51.7233168	6.39E-13	1.94E-11	-0.982442048	2.34929963	60.55889437	7.14E-15	1.21E-13
CARD6	84674	0.376409776	3.578679617	10.99346049	0.000914339	0.003820085	0.174069613	3.578679617	2.233867906	0.135015481	0.246354264	CARD6|84674	0.475604401	3.578679617	18.76756559	1.48E-05	0.000112364	-1.02608379	3.578679617	74.26765068	6.82E-18	1.66E-16
CARD8	22900	0.267156724	4.235449204	14.3808858	0.00014931	0.00082593	-0.181570069	4.235449204	6.106662745	0.013467319	0.041758021	CARD8|22900	0.093863915	4.235449204	1.848156419	0.173997966	0.278294297	-0.17945057	4.235449204	6.611270335	0.010133535	0.020116316
ADAP2	55803	0.518103897	3.948622163	31.53290421	1.96E-08	2.68E-07	-0.305777131	3.948622163	9.664115387	0.001879022	0.008338298	ADAP2|55803	0.992771155	3.948622163	127.5358471	1.42E-29	2.04E-27	-1.205097921	3.948622163	149.1912155	2.60E-34	4.89E-32
CARD9	64170	0.0001452	3.28934942	1.57E-06	0.999001826	0.999330294	0.633330321	3.28934942	21.21927059	4.10E-06	5.46E-05	CARD9|64170	0.435270558	3.28934942	10.65898314	0.001095376	0.004448174	-1.06874608	3.28934942	54.54476296	1.52E-13	2.16E-12
CARHSP1	23589	-0.25963355	6.851203878	8.022931934	0.004618874	0.014430541	-0.239519559	6.851203878	6.64256329	0.009957057	0.032608557	CARHSP1|23589	0.46693747	6.851203878	29.89114365	4.57E-08	6.46E-07	0.032215638	6.851203878	0.137223782	0.711056697	0.768879334
CARKD	55739	-0.025793362	5.061517617	0.132971502	0.715370763	0.79264477	0.055907983	5.061517617	0.612902463	0.43369707	0.577200335	CARKD|55739	-0.209013779	5.061517617	9.099856597	0.002556295	0.009184309	0.178899158	5.061517617	7.013260637	0.00809082	0.016476245
CARM1	10498	-0.14086622	7.253825955	2.743725516	0.097636898	0.17158647	0.059209816	7.253825955	0.482556192	0.487266742	0.625194137	CARM1|10498	-0.144191476	7.253825955	3.061024875	0.080191075	0.151645171	0.22584788	7.253825955	7.877436487	0.005005539	0.010801029
CARNS1	57571	-0.22794372	2.870322381	1.855315091	0.173166481	0.268961457	0.197649363	2.870322381	1.427762421	0.23212996	0.369406941	CARNS1|57571	-0.452872012	2.870322381	7.604781383	0.005821372	0.018120465	0.483166369	2.870322381	9.655104035	0.001888262	0.004532782
CARS	833	-0.002933107	5.466281567	0.001598271	0.968110363	0.976260844	-0.045911548	5.466281567	0.378388836	0.538466768	0.668783862	CARS|833	0.229990014	5.466281567	10.71567958	0.001062314	0.004337071	-0.181145359	5.466281567	6.412062801	0.011334766	0.022222511
CARS2	79587	-0.146949723	5.627523911	3.622749078	0.056994622	0.112846828	0.190670796	5.627523911	6.173805741	0.01296554	0.040540556	CARS2|79587	-0.014726079	5.627523911	0.039324945	0.842806298	0.892170271	-0.028994994	5.627523911	0.153497701	0.695214991	0.756156903
CASC1	55259	-0.329454035	2.473500237	2.331051234	0.12681621	0.21069552	0.39577948	2.473500237	3.5718802	0.058765737	0.132731165	CASC1|55259	-1.180772708	2.473500237	28.75905046	8.20E-08	1.09E-06	1.114447263	2.473500237	32.97470011	9.34E-09	6.52E-08
CASC2	255082	-0.534928526	2.088589642	21.87068877	2.92E-06	2.66E-05	0.36352997	2.088589642	10.96260093	0.000929692	0.00470232	CASC2|255082	-0.172321966	2.088589642	2.533021822	0.111486529	0.196881017	0.343720522	2.088589642	10.74760381	0.001044144	0.002657885
CASC3	22794	-0.023301184	6.971845542	0.113922615	0.73572174	0.809360528	-0.154961673	6.971845542	4.813215276	0.028242303	0.074858649	CASC3|22794	-0.12501776	6.971845542	3.4497222	0.063262402	0.125191577	0.303280616	6.971845542	21.41691219	3.69E-06	1.60E-05
ADAR	103	-0.186017179	9.200700524	7.479877401	0.006239232	0.018461622	0.035310574	9.200700524	0.26900929	0.603997124	0.724092069	ADAR|103	0.263741749	9.200700524	16.82052064	4.11E-05	0.000273049	-0.113035143	9.200700524	2.992582472	0.083646673	0.128606549
CASC4	113201	0.211810128	6.922293067	8.393548021	0.003765552	0.0122292	0.204706464	6.922293067	7.617736162	0.0057797	0.020998517	CASC4|113201	-0.104518122	6.922293067	2.095973119	0.147687652	0.245429252	-0.31199847	6.922293067	18.4004041	1.79E-05	6.68E-05
CASC5	57082	-0.055998633	2.674138835	0.24429582	0.621120519	0.716282718	-0.427376186	2.674138835	13.16405833	0.00028537	0.001771135	CASC5|57082	0.25770925	2.674138835	5.695987393	0.017003743	0.043523632	0.225665568	2.674138835	4.388266253	0.036187094	0.062046672
CASD1	64921	0.051322111	4.097685133	0.558712184	0.454779589	0.566965015	0.161343261	4.097685133	5.437326411	0.019710818	0.056317379	CASD1|64921	-0.12597227	4.097685133	3.508668341	0.061048507	0.121776801	-0.086693101	4.097685133	1.68370798	0.194432477	0.264411482
CASK	8573	0.350416976	5.392305658	21.7559013	3.10E-06	2.81E-05	-0.084371467	5.392305658	1.163816015	0.280675536	0.423869379	CASK|8573	-0.260380277	5.392305658	11.91354656	0.000557272	0.00253127	-0.005665232	5.392305658	0.005850864	0.939028522	0.953316997
CASKIN1	57524	0.10281406	2.74094503	0.466593223	0.494558634	0.603015866	-0.349200664	2.74094503	4.936183708	0.026300043	0.070759862	CASKIN1|57524	-0.370825458	2.74094503	6.112584474	0.013422272	0.036112416	0.617212062	2.74094503	18.93685326	1.35E-05	5.20E-05
CASKIN2	57513	-0.011850167	6.238923704	0.015581145	0.900662527	0.929692499	0.307548883	6.238923704	10.59775554	0.00113225	0.005510228	CASKIN2|57513	-0.253106043	6.238923704	7.359381902	0.006671372	0.020296983	-0.042592672	6.238923704	0.215178881	0.642738181	0.710407121
